index,x,y,z,Date,cluster,Person
MSS1230,2.9485803,7.964164,8.052941,2012,4,Manmohan Singh
MSS1231,2.033968,7.376424,9.8116865,2012,1,Manmohan Singh
MSS1232,3.2198215,9.850398,7.4961677,2012,3,Manmohan Singh
MSS1233,2.8525186,9.742132,7.818217,2012,3,Manmohan Singh
MSS1234,2.8616815,9.75594,8.096608,2012,3,Manmohan Singh
MSS1235,3.9213405,10.304296,7.4950438,2012,3,Manmohan Singh
MSS1236,1.6403731,7.272849,9.861522,2012,1,Manmohan Singh
MSS1237,0.65587574,7.6169086,8.470722,2012,1,Manmohan Singh
MSS1238,0.7658241,8.008045,8.763894,2012,1,Manmohan Singh
MSS1239,1.9327502,7.6244226,7.729883,2012,1,Manmohan Singh
MSS1240,1.4292393,8.946009,8.02865,2013,2,Manmohan Singh
MSS1241,1.7565,8.970569,8.332171,2013,2,Manmohan Singh
MSS1242,1.3084357,9.143894,8.366209,2013,2,Manmohan Singh
MSS1243,1.8284336,9.823073,8.45611,2013,0,Manmohan Singh
MSS1244,1.3365065,8.699528,8.685516,2013,2,Manmohan Singh
MSS1245,1.8986908,9.517925,7.689864,2013,0,Manmohan Singh
MSS1246,3.47484,8.087424,9.73008,2013,4,Manmohan Singh
MSS1247,1.8848014,7.889647,7.736995,2013,1,Manmohan Singh
MSS1248,1.5783328,7.9597745,8.752209,2013,1,Manmohan Singh
MSS1249,1.938477,8.714771,8.093768,2013,2,Manmohan Singh
MSS1250,2.8098347,9.180131,10.60949,2013,4,Manmohan Singh
MSS1251,1.2950768,7.173792,9.530528,2013,1,Manmohan Singh
MSS1252,3.6145816,10.083797,7.4229836,2013,3,Manmohan Singh
MSS1253,0.8558504,8.545661,9.413823,2013,2,Manmohan Singh
MSS1254,1.2293334,8.128642,9.070315,2013,2,Manmohan Singh
MSS1255,3.463623,10.308539,7.800568,2013,3,Manmohan Singh
MSS1256,1.7592591,7.93498,9.409575,2013,1,Manmohan Singh
MSS1257,1.9137328,7.7112527,9.774399,2013,1,Manmohan Singh
MSS1258,2.592895,8.112823,9.864773,2013,4,Manmohan Singh
MSS1260,1.5527688,9.439108,9.599702,2013,0,Manmohan Singh
MSS1261,2.0553496,7.437072,10.261007,2013,1,Manmohan Singh
MSS1262,3.317352,7.9014406,8.319923,2013,4,Manmohan Singh
MSS1263,1.364948,8.920521,8.6354065,2013,2,Manmohan Singh
MSS1264,3.6880727,10.175136,7.5763245,2013,3,Manmohan Singh
MSS1265,2.708114,9.351235,7.1035132,2013,4,Manmohan Singh
MSS1266,2.926839,9.685216,7.2217746,2013,3,Manmohan Singh
MSS1267,3.7832165,9.248459,7.0541415,2013,3,Manmohan Singh
MSS1268,1.5954789,7.923682,8.445696,2013,1,Manmohan Singh
MSS1269,0.9957859,8.316653,9.080556,2013,2,Manmohan Singh
MSS1270,1.3487006,8.619003,8.378749,2013,2,Manmohan Singh
MSS1271,1.5770019,6.9291787,10.033515,2013,1,Manmohan Singh
MSS1272,3.6135848,10.4035015,8.176851,2013,3,Manmohan Singh
MSS1273,3.6229916,10.323402,8.16533,2013,3,Manmohan Singh
MSS1274,1.6957248,8.638253,8.028415,2013,2,Manmohan Singh
MSS1275,2.2655964,9.926425,7.5256066,2013,0,Manmohan Singh
MSS1276,1.8524379,7.7538514,9.743951,2013,1,Manmohan Singh
MSS1277,2.6922915,7.7282662,9.523285,2013,1,Manmohan Singh
MSS1278,1.7814517,7.841808,8.576412,2013,1,Manmohan Singh
MSS1279,2.6473312,9.154794,7.070882,2013,4,Manmohan Singh
MSS1280,1.3357928,8.320009,8.566761,2013,2,Manmohan Singh
MSS1281,2.0562778,7.336728,8.816319,2013,1,Manmohan Singh
MSS1282,4.005897,10.275097,7.808277,2013,3,Manmohan Singh
MSS1283,1.7133206,7.6218734,9.640886,2013,1,Manmohan Singh
MSS1284,1.9258305,9.858942,8.3531275,2013,0,Manmohan Singh
MSS1285,2.3570354,7.4506783,9.711036,2013,1,Manmohan Singh
MSS1286,3.9310567,10.415877,8.807977,2013,3,Manmohan Singh
MSS1287,3.889406,10.503563,8.827517,2013,3,Manmohan Singh
MSS1288,3.7494767,10.30284,8.385044,2013,3,Manmohan Singh
MSS1289,3.9446187,10.387503,8.797811,2013,3,Manmohan Singh
MSS1290,3.5134852,10.120959,8.003931,2013,3,Manmohan Singh
MSS1291,3.7824595,9.54715,8.189163,2013,3,Manmohan Singh
MSS1292,1.1766113,7.0114236,9.771749,2013,1,Manmohan Singh
MSS1293,1.0205915,7.348021,9.694143,2013,1,Manmohan Singh
MSS1294,1.9389735,8.860724,10.57343,2013,2,Manmohan Singh
MSS1295,1.8435589,9.795983,9.411819,2013,0,Manmohan Singh
MSS1296,2.1905274,9.689457,8.423259,2013,0,Manmohan Singh
MSS1297,1.9706708,9.002422,8.418425,2013,2,Manmohan Singh
MSS1298,1.1495581,9.158335,8.755437,2013,2,Manmohan Singh
MSS1299,1.3254594,7.615361,8.583423,2013,1,Manmohan Singh
MSS1300,1.4361302,7.6344094,8.253606,2013,1,Manmohan Singh
MSS1301,1.07781,7.9038143,8.435545,2013,1,Manmohan Singh
MSS1302,1.2911776,9.1234045,8.287735,2013,2,Manmohan Singh
MSS1303,1.718911,8.707789,8.226034,2013,2,Manmohan Singh
MSS1304,2.133097,8.055594,9.353569,2013,1,Manmohan Singh
MSS1305,1.7768887,8.831061,7.968296,2013,2,Manmohan Singh
MSS1306,2.8272998,8.213818,8.892945,2013,4,Manmohan Singh
MSS1307,3.4865592,9.951376,7.364352,2013,3,Manmohan Singh
MSS1308,1.5621804,8.646655,8.864956,2013,2,Manmohan Singh
MSS1309,2.0633852,8.457224,6.972108,2013,2,Manmohan Singh
MSS1310,1.6210774,9.483812,9.327748,2013,0,Manmohan Singh
MSS1311,1.8213325,7.317293,9.386791,2013,1,Manmohan Singh
MSS1312,2.1053567,8.475165,6.635429,2013,2,Manmohan Singh
MSS1313,2.079967,8.459702,6.7681565,2013,2,Manmohan Singh
MSS1314,2.8636844,8.660007,10.1593275,2013,4,Manmohan Singh
MSS1315,1.6128513,8.087848,8.293228,2013,1,Manmohan Singh
MSS1316,3.783931,9.38766,7.190249,2013,3,Manmohan Singh
MSS1317,2.8945203,10.057474,8.471426,2013,3,Manmohan Singh
MSS1318,3.1334088,8.652218,8.954717,2013,4,Manmohan Singh
MSS1319,1.9469686,8.016057,8.346622,2013,1,Manmohan Singh
MSS1321,1.5716587,9.310555,9.37401,2013,2,Manmohan Singh
MSS1322,1.9485896,8.7719965,8.477732,2013,2,Manmohan Singh
MSS1323,1.5385225,8.741557,8.307609,2013,2,Manmohan Singh
MSS1324,3.0189614,9.507945,9.042147,2013,4,Manmohan Singh
MSS1325,2.6970925,9.589747,9.038754,2013,0,Manmohan Singh
MSS1327,1.40019,7.0805573,9.608813,2013,1,Manmohan Singh
MSS1328,2.2529843,8.822352,8.176423,2013,2,Manmohan Singh
MSS1329,2.8985631,9.779362,8.291009,2013,3,Manmohan Singh
MSS1330,3.1103406,9.02655,7.267197,2013,4,Manmohan Singh
MSS1331,1.6173792,8.516218,10.320433,2013,2,Manmohan Singh
MSS1332,4.075752,9.316762,8.237435,2013,3,Manmohan Singh
MSS1333,3.0078783,9.721235,7.2904673,2013,3,Manmohan Singh
MSS1334,3.4002912,10.000919,7.4089637,2013,3,Manmohan Singh
MSS1335,3.6461842,10.091926,7.498719,2013,3,Manmohan Singh
MSS1336,3.7405815,9.925849,8.243648,2013,3,Manmohan Singh
MSS1337,3.6357205,9.567757,8.223917,2013,3,Manmohan Singh
MSS1338,3.6326404,10.372389,7.957667,2013,3,Manmohan Singh
MSS1339,1.6169453,9.338566,8.449981,2013,0,Manmohan Singh
MSS1340,3.8895204,10.196332,7.568679,2013,3,Manmohan Singh
MSS1341,4.0395904,10.264581,7.7802143,2013,3,Manmohan Singh
MSS1342,3.7802029,10.272806,7.854517,2013,3,Manmohan Singh
MSS1343,3.8930812,9.924183,7.837672,2013,3,Manmohan Singh
MSS1344,1.7588643,8.574719,10.35383,2013,2,Manmohan Singh
MSS1345,2.61919,7.4551377,8.838375,2013,1,Manmohan Singh
MSS1346,3.5077825,8.919402,9.5545025,2013,4,Manmohan Singh
MSS1347,3.3514988,9.405103,8.520158,2013,3,Manmohan Singh
MSS1348,1.8475417,8.267204,8.550071,2013,2,Manmohan Singh
MSS1349,3.471862,10.568927,7.9447265,2013,3,Manmohan Singh
MSS1350,3.6418772,10.39417,7.7005424,2013,3,Manmohan Singh
MSS1351,1.7055541,6.9168177,9.968373,2013,1,Manmohan Singh
MSS1352,1.795561,8.842703,8.969401,2013,2,Manmohan Singh
MSS1353,3.667532,10.127389,7.6698117,2013,3,Manmohan Singh
MSS1354,3.851022,10.11237,7.501383,2013,3,Manmohan Singh
MSS1355,1.8598567,7.7186728,8.390548,2013,1,Manmohan Singh
MSS1356,1.2227904,8.938002,8.4706335,2013,2,Manmohan Singh
MSS1357,1.1542037,6.975665,9.770893,2013,1,Manmohan Singh
MSS1358,2.4976435,10.312643,7.7400775,2013,0,Manmohan Singh
MSS1359,2.7852898,8.085532,8.383529,2013,4,Manmohan Singh
MSS1360,1.5637295,8.553377,9.63604,2013,2,Manmohan Singh
MSS1361,2.680897,7.8021235,8.313641,2013,1,Manmohan Singh
MSS1362,1.563892,8.574083,9.125559,2013,2,Manmohan Singh
MSS1363,1.9818878,9.376409,8.571198,2013,0,Manmohan Singh
MSS1364,1.9279976,8.562359,8.672997,2013,2,Manmohan Singh
MSS1365,3.4791763,9.069086,7.6907897,2014,4,Manmohan Singh
MSS1366,1.6062886,8.275368,9.249888,2014,2,Manmohan Singh
MSS1367,2.5640647,9.60104,8.851486,2014,0,Manmohan Singh
MSS1368,1.4414064,8.944579,8.9000225,2014,2,Manmohan Singh
MSS1369,2.128194,9.275687,8.549618,2014,0,Manmohan Singh
MSS1370,2.0417166,9.9406595,8.231912,2014,0,Manmohan Singh
MSS1371,2.1574287,9.345085,9.357053,2014,0,Manmohan Singh
MSS1372,2.1048996,8.781705,8.701822,2014,2,Manmohan Singh
MSS1373,1.743496,9.029963,8.707085,2014,2,Manmohan Singh
MSS1374,2.023829,8.811081,10.015077,2014,2,Manmohan Singh
MSS1375,2.5786378,10.368905,7.6154237,2014,0,Manmohan Singh
MSS1376,1.3387504,7.3029494,9.368719,2014,1,Manmohan Singh
MSS1377,2.5463762,9.525034,8.792907,2014,0,Manmohan Singh
MSS1378,1.5098665,9.022622,7.9952803,2014,2,Manmohan Singh
MSS1379,3.6106002,10.11367,7.9950347,2014,3,Manmohan Singh
MSS1380,1.8059989,9.125398,9.788691,2014,2,Manmohan Singh
MSS1381,3.775396,10.53548,8.624729,2014,3,Manmohan Singh
MSS1382,3.92254,10.39634,8.536545,2014,3,Manmohan Singh
MSS1383,3.4703274,8.085385,9.750215,2014,4,Manmohan Singh
MSS1384,1.6703917,7.8799305,9.358297,2014,1,Manmohan Singh
MSS1385,1.7410775,9.029612,9.846529,2014,2,Manmohan Singh
MSS1386,2.0625312,8.682528,9.775416,2014,2,Manmohan Singh
MSS1387,1.5995781,9.019024,8.161283,2014,2,Manmohan Singh
MSS1388,1.7400146,7.688338,9.606141,2014,1,Manmohan Singh
MSS1389,2.2209187,7.572055,9.565764,2014,1,Manmohan Singh
MSS1390,2.180686,9.401648,7.842564,2014,0,Manmohan Singh
MSS1391,2.5182061,8.849005,9.92225,2014,4,Manmohan Singh
MSS1392,1.668923,7.014058,9.911061,2014,1,Manmohan Singh
MSS1393,2.3380587,9.153931,9.559699,2014,4,Manmohan Singh
MSS1394,1.3320206,7.0530176,9.615292,2014,1,Manmohan Singh
MSS1395,1.767153,9.078855,9.282557,2014,2,Manmohan Singh
MSS1396,1.571226,7.7777047,9.456498,2014,1,Manmohan Singh
MSS1397,1.5752705,7.7611527,9.7177725,2014,1,Manmohan Singh
MSS1398,2.1096075,9.0822525,9.760492,2014,2,Manmohan Singh
MSS1399,2.2169042,7.3740134,8.697082,2014,1,Manmohan Singh
MSS1400,3.0955017,10.102529,7.5906024,2014,3,Manmohan Singh
MSS1401,1.7214315,9.026263,9.491983,2014,2,Manmohan Singh
NMS1,1.4404174,9.03939,8.492514,2017,2,Narendra Modi
NMS2,1.6492084,9.158598,7.9909925,2017,2,Narendra Modi
NMS3,1.8468882,7.985247,9.669897,2017,1,Narendra Modi
NMS4,2.2333062,8.404208,9.052957,2017,2,Narendra Modi
NMS5,1.8507283,9.119996,8.4644,2017,2,Narendra Modi
NMS6,1.6518275,9.46789,9.409872,2017,0,Narendra Modi
NMS7,1.6640899,8.715945,10.129523,2017,2,Narendra Modi
NMS8,2.3501568,8.2984705,10.019733,2017,2,Narendra Modi
NMS9,3.5207582,9.990178,9.313881,2017,3,Narendra Modi
NMS10,1.8698095,8.81817,8.076248,2017,2,Narendra Modi
NMS11,2.2690656,8.487572,10.424553,2017,2,Narendra Modi
NMS12,2.1112711,9.308793,9.903281,2017,0,Narendra Modi
NMS13,2.5834744,8.088881,8.507394,2017,4,Narendra Modi
NMS14,2.3170512,9.089684,9.514258,2017,4,Narendra Modi
NMS15,2.1453776,9.982721,8.6393585,2017,0,Narendra Modi
NMS16,3.5193264,10.551318,7.946749,2017,3,Narendra Modi
NMS17,1.6723717,8.457271,9.318506,2017,2,Narendra Modi
NMS18,1.6420857,9.095464,8.816004,2017,2,Narendra Modi
NMS19,1.9473954,9.240091,9.320747,2017,0,Narendra Modi
NMS20,3.9065032,9.761115,7.489176,2017,3,Narendra Modi
NMS21,1.776444,8.737498,9.5470295,2017,2,Narendra Modi
NMS22,1.9416605,8.66253,7.988706,2017,2,Narendra Modi
NMS23,2.956344,7.159191,8.989561,2017,1,Narendra Modi
NMS24,1.5505841,8.753063,9.416911,2017,2,Narendra Modi
NMS25,3.447996,9.659335,7.620681,2017,3,Narendra Modi
NMS26,1.5662776,8.887218,8.465992,2017,2,Narendra Modi
NMS27,2.069781,9.061466,10.110868,2017,2,Narendra Modi
NMS28,3.57781,10.415504,8.347464,2017,3,Narendra Modi
NMS29,3.6908953,9.475325,8.081346,2017,3,Narendra Modi
NMS30,1.9220512,9.057303,8.893617,2017,2,Narendra Modi
NMS31,3.7988627,9.301405,7.036129,2017,3,Narendra Modi
NMS32,1.7873834,8.756929,8.597446,2017,2,Narendra Modi
NMS33,2.954865,9.559962,7.8013544,2017,4,Narendra Modi
NMS34,1.5675278,9.297512,9.02334,2017,2,Narendra Modi
NMS35,3.4390965,9.780438,7.3613877,2017,3,Narendra Modi
NMS36,1.5616754,9.534773,7.4631453,2017,0,Narendra Modi
NMS37,1.3894243,8.874265,8.968533,2017,2,Narendra Modi
NMS38,2.2007926,9.552106,8.853363,2017,0,Narendra Modi
NMS39,2.2906492,8.090142,10.130619,2017,1,Narendra Modi
NMS40,1.730304,9.221456,8.71866,2017,2,Narendra Modi
NMS41,1.806845,9.39266,7.8721604,2017,0,Narendra Modi
NMS42,1.9221804,9.6657095,8.875386,2017,0,Narendra Modi
NMS43,3.790593,10.019945,8.152557,2017,3,Narendra Modi
NMS44,1.7082092,9.231231,9.570503,2017,2,Narendra Modi
NMS45,2.6435359,8.141408,8.474085,2017,4,Narendra Modi
NMS46,1.8068829,8.270369,9.541517,2017,2,Narendra Modi
NMS47,3.529365,10.169114,8.272456,2017,3,Narendra Modi
NMS48,3.5992482,9.891745,8.099683,2017,3,Narendra Modi
NMS49,2.4567845,9.330511,9.278591,2017,0,Narendra Modi
NMS50,3.8726428,10.121523,7.6328096,2017,3,Narendra Modi
NMS51,2.0687375,9.309076,9.502931,2017,0,Narendra Modi
NMS52,2.253609,9.010969,10.271597,2017,2,Narendra Modi
NMS53,1.8523664,9.219816,9.460425,2017,2,Narendra Modi
NMS54,1.9731153,7.681544,9.657543,2017,1,Narendra Modi
NMS55,1.9886619,7.958835,9.729875,2017,1,Narendra Modi
NMS56,2.128153,8.187648,9.896326,2017,2,Narendra Modi
NMS57,2.023205,8.816502,9.394219,2017,2,Narendra Modi
NMS58,2.7299743,9.484109,9.485701,2017,4,Narendra Modi
NMS59,3.8359728,10.501515,8.926271,2017,3,Narendra Modi
NMS60,3.584679,10.190358,9.3322935,2017,3,Narendra Modi
NMS61,2.0606754,9.487279,9.471054,2017,0,Narendra Modi
NMS62,1.7197167,8.9246435,8.762394,2017,2,Narendra Modi
NMS63,1.7165929,8.557204,8.620093,2017,2,Narendra Modi
NMS64,1.8646464,8.837896,9.06055,2017,2,Narendra Modi
NMS65,1.5625395,8.774817,8.427214,2017,2,Narendra Modi
NMS66,1.7906373,8.209761,8.496345,2017,2,Narendra Modi
NMS67,2.0292385,8.515198,7.299391,2017,2,Narendra Modi
NMS68,3.3892057,9.959324,9.36378,2017,3,Narendra Modi
NMS69,1.6855867,8.7403345,8.349329,2017,2,Narendra Modi
NMS70,1.5998778,8.877676,9.559962,2017,2,Narendra Modi
NMS71,2.415567,8.825557,10.28262,2017,4,Narendra Modi
NMS72,2.4768066,7.8764377,8.129691,2017,1,Narendra Modi
NMS73,2.5523508,7.659915,8.134216,2017,1,Narendra Modi
NMS74,1.7012192,8.699692,9.4698105,2017,2,Narendra Modi
NMS75,2.2368023,9.031354,10.01903,2017,2,Narendra Modi
NMS76,3.365707,8.952371,8.252694,2017,4,Narendra Modi
NMS77,2.5714676,8.989481,8.2191725,2017,4,Narendra Modi
NMS78,2.7337897,9.014853,8.26521,2017,4,Narendra Modi
NMS79,2.0008779,7.7516785,8.111305,2017,1,Narendra Modi
NMS80,2.003733,7.772389,8.059495,2017,1,Narendra Modi
NMS81,1.9556944,8.150364,9.942873,2017,2,Narendra Modi
NMS82,1.6101359,9.335508,8.744484,2017,0,Narendra Modi
NMS83,3.1548343,8.934662,7.924085,2017,4,Narendra Modi
NMS84,2.206932,8.46599,6.9000006,2017,2,Narendra Modi
NMS85,2.478932,7.588793,10.609524,2017,1,Narendra Modi
NMS86,2.1351135,8.449476,9.880871,2017,2,Narendra Modi
NMS87,3.3869345,8.256097,8.3422575,2017,4,Narendra Modi
NMS88,3.3692977,8.255192,8.294286,2017,4,Narendra Modi
NMS89,1.4665852,7.9198027,9.773987,2017,1,Narendra Modi
NMS90,2.4437802,8.776589,9.554683,2017,4,Narendra Modi
NMS91,2.1604152,8.191293,7.8083115,2017,2,Narendra Modi
NMS92,3.03298,9.74337,8.849106,2017,3,Narendra Modi
NMS93,2.025944,8.286155,8.248282,2017,2,Narendra Modi
NMS94,2.2971807,9.717266,8.60931,2017,0,Narendra Modi
NMS95,2.023074,8.8227415,9.144335,2017,2,Narendra Modi
NMS96,1.8769461,8.601734,9.8864,2018,2,Narendra Modi
NMS97,2.6064274,8.438617,8.8406,2018,4,Narendra Modi
NMS98,2.1183236,9.403092,9.523504,2018,0,Narendra Modi
NMS99,2.6586626,9.313954,9.444133,2018,4,Narendra Modi
NMS100,1.9136801,9.198982,9.584226,2018,2,Narendra Modi
NMS101,2.1672852,8.565169,9.452902,2018,2,Narendra Modi
NMS102,1.6962446,8.982251,8.850138,2018,2,Narendra Modi
NMS103,2.0207534,8.76484,9.882983,2018,2,Narendra Modi
NMS104,1.9878807,8.203489,9.543219,2018,2,Narendra Modi
NMS105,3.2360108,9.841628,8.551974,2018,3,Narendra Modi
NMS106,1.9416906,8.326522,8.103697,2018,2,Narendra Modi
NMS107,2.4193933,9.378804,7.81844,2018,0,Narendra Modi
NMS108,1.9109017,9.167057,9.080294,2018,2,Narendra Modi
NMS109,1.5953736,8.506666,8.845668,2018,2,Narendra Modi
NMS110,1.874619,8.5981045,9.080652,2018,2,Narendra Modi
NMS111,1.8158665,8.642366,8.488109,2018,2,Narendra Modi
NMS112,2.050034,9.473858,9.331707,2018,0,Narendra Modi
NMS113,3.0973334,9.764338,8.587488,2018,3,Narendra Modi
NMS114,2.6084168,8.751135,9.288657,2018,4,Narendra Modi
NMS115,3.260201,9.340377,7.8392463,2018,4,Narendra Modi
NMS116,2.9397097,9.744584,9.266963,2018,3,Narendra Modi
NMS117,1.6822879,8.498581,8.990421,2018,2,Narendra Modi
NMS118,1.7597176,8.249324,9.497159,2018,2,Narendra Modi
NMS119,3.7603726,10.267087,7.5764737,2018,3,Narendra Modi
NMS120,0.877443,7.356646,8.830336,2018,1,Narendra Modi
NMS121,3.4817295,9.289861,8.603127,2018,3,Narendra Modi
NMS122,1.8755571,9.039566,9.034076,2018,2,Narendra Modi
NMS123,2.0764246,9.416907,8.550951,2018,0,Narendra Modi
NMS124,2.3197803,9.655208,8.592645,2018,0,Narendra Modi
NMS125,1.6001283,8.545924,8.912206,2018,2,Narendra Modi
NMS126,1.6679842,8.995359,9.223291,2018,2,Narendra Modi
NMS127,2.389546,9.1204,9.773206,2018,4,Narendra Modi
NMS128,1.8872037,7.783406,9.781475,2018,1,Narendra Modi
NMS129,1.7571286,9.031073,8.747033,2018,2,Narendra Modi
NMS130,1.9895461,8.200065,9.748115,2018,2,Narendra Modi
NMS131,1.9928977,7.9323163,9.141037,2018,1,Narendra Modi
NMS132,2.2461543,8.769306,10.007686,2018,2,Narendra Modi
NMS133,2.726137,10.369001,7.55163,2018,0,Narendra Modi
NMS134,1.4824405,8.703546,9.838223,2018,2,Narendra Modi
NMS135,3.873955,10.159315,7.677867,2018,3,Narendra Modi
NMS136,2.3929193,7.7096257,9.980754,2018,1,Narendra Modi
NMS137,1.8121601,8.590463,9.119657,2018,2,Narendra Modi
NMS138,2.3968737,8.353385,8.124956,2018,2,Narendra Modi
NMS139,2.3226469,9.05852,8.529002,2018,4,Narendra Modi
NMS140,1.8795168,8.938514,9.41459,2018,2,Narendra Modi
NMS141,3.457955,9.921837,7.9111767,2018,3,Narendra Modi
NMS142,3.5527196,9.744663,7.996888,2018,3,Narendra Modi
NMS143,2.1330092,9.457461,9.202386,2018,0,Narendra Modi
NMS144,2.1491616,9.243173,9.453158,2018,0,Narendra Modi
NMS145,2.4731805,9.290167,9.378981,2018,4,Narendra Modi
NMS146,3.187461,10.38827,8.305392,2018,3,Narendra Modi
NMS147,4.08068,9.157003,8.306886,2018,3,Narendra Modi
NMS148,1.8082936,9.049015,9.535228,2018,2,Narendra Modi
NMS149,1.9454119,8.877177,8.672177,2018,2,Narendra Modi
NMS150,2.7964468,9.383685,9.285018,2018,4,Narendra Modi
NMS151,1.7519013,9.097576,9.244614,2018,2,Narendra Modi
NMS152,3.2888746,9.807016,7.471615,2018,3,Narendra Modi
NMS153,2.4246554,9.2752,7.7826276,2018,0,Narendra Modi
NMS154,2.2646453,8.59844,9.979693,2018,2,Narendra Modi
NMS155,1.802913,8.936834,8.840519,2018,2,Narendra Modi
NMS156,1.869697,8.583376,9.707085,2018,2,Narendra Modi
NMS157,2.634855,9.48017,9.042525,2018,0,Narendra Modi
NMS158,3.0545945,9.506795,8.691202,2018,4,Narendra Modi
NMS159,1.8700861,8.788938,9.275547,2018,2,Narendra Modi
NMS160,2.1961381,8.3901615,7.8584204,2018,2,Narendra Modi
NMS161,2.104333,8.755156,8.578188,2018,2,Narendra Modi
NMS162,2.5510454,9.430295,9.078524,2018,0,Narendra Modi
NMS163,2.127795,7.854188,8.502768,2018,1,Narendra Modi
NMS164,2.2504144,9.266287,9.331334,2018,0,Narendra Modi
NMS165,1.9221323,8.792038,8.987468,2018,2,Narendra Modi
NMS166,1.9689157,9.133405,9.720157,2018,2,Narendra Modi
NMS167,3.2776477,9.858779,8.185865,2018,3,Narendra Modi
NMS168,0.9897005,9.032824,9.304857,2018,2,Narendra Modi
NMS169,2.0195239,8.8342,9.320562,2018,2,Narendra Modi
NMS170,2.1353393,8.757632,8.378992,2018,2,Narendra Modi
NMS171,2.4421782,9.336462,9.741753,2018,0,Narendra Modi
NMS172,2.1624956,7.943316,8.548638,2018,1,Narendra Modi
NMS173,1.5285833,9.151725,8.272074,2018,2,Narendra Modi
NMS174,2.2982497,9.495261,9.023608,2018,0,Narendra Modi
NMS175,3.7410114,9.636819,8.480066,2018,3,Narendra Modi
NMS176,2.853037,9.391285,8.225208,2018,4,Narendra Modi
NMS177,3.5475411,9.416627,7.5642166,2018,3,Narendra Modi
NMS178,2.847218,9.608631,7.3181143,2018,4,Narendra Modi
NMS179,3.8303032,9.274434,7.0711956,2018,3,Narendra Modi
NMS180,1.9889506,8.513306,9.45179,2018,2,Narendra Modi
NMS181,1.8956108,8.933478,8.653239,2018,2,Narendra Modi
NMS182,2.0085092,7.8462048,9.84177,2018,1,Narendra Modi
NMS183,1.7595644,8.498411,9.147514,2018,2,Narendra Modi
NMS184,1.768131,9.3319435,9.160449,2018,0,Narendra Modi
NMS185,1.7632327,8.791129,8.977637,2018,2,Narendra Modi
NMS186,1.8913753,9.338144,8.626785,2018,0,Narendra Modi
NMS187,1.9878045,8.85973,9.847211,2018,2,Narendra Modi
NMS188,1.9032096,8.381948,9.622722,2018,2,Narendra Modi
NMS189,2.3605015,8.3332,7.73484,2018,2,Narendra Modi
NMS190,1.1412853,7.7023253,9.120936,2018,1,Narendra Modi
NMS191,2.5360096,9.809035,7.678955,2018,0,Narendra Modi
NMS192,3.8813999,9.75858,8.141563,2018,3,Narendra Modi
NMS193,2.155368,9.1194,10.022182,2018,2,Narendra Modi
NMS194,2.047905,9.07386,9.632662,2018,2,Narendra Modi
NMS195,2.159375,9.352527,9.00641,2018,0,Narendra Modi
NMS196,1.7848605,8.191976,8.531689,2018,2,Narendra Modi
NMS197,3.6945937,10.377004,8.98613,2018,3,Narendra Modi
NMS198,2.2159235,9.265473,9.167617,2018,0,Narendra Modi
NMS199,2.4275033,9.455912,8.811245,2018,0,Narendra Modi
NMS200,1.9130913,8.082054,9.464446,2018,1,Narendra Modi
NMS201,2.2996254,7.5624466,9.116922,2018,1,Narendra Modi
NMS202,2.5536432,9.518404,9.222639,2018,0,Narendra Modi
NMS203,1.89831,9.425065,10.298523,2018,0,Narendra Modi
NMS204,2.924154,9.424041,7.7467055,2018,4,Narendra Modi
NMS205,2.1899424,8.019335,8.195319,2018,1,Narendra Modi
NMS206,2.0133984,9.262534,8.374798,2018,0,Narendra Modi
NMS207,3.1408405,8.980209,8.076615,2018,4,Narendra Modi
NMS208,1.8701515,9.462732,9.246604,2018,0,Narendra Modi
NMS209,1.983352,9.383986,9.062939,2018,0,Narendra Modi
NMS210,1.7043369,7.6200595,9.714091,2018,1,Narendra Modi
NMS211,2.0296063,8.711865,10.082281,2018,2,Narendra Modi
NMS212,1.3421907,8.363607,8.492124,2018,2,Narendra Modi
NMS213,2.0667927,9.792642,8.745438,2018,0,Narendra Modi
NMS214,1.4504677,8.357985,9.77062,2018,2,Narendra Modi
NMS215,2.8226185,9.306268,8.232846,2018,4,Narendra Modi
NMS216,2.0688202,8.789441,8.557993,2018,2,Narendra Modi
NMS217,3.8253102,10.439504,8.8208685,2018,3,Narendra Modi
NMS218,3.848245,10.454155,8.986616,2018,3,Narendra Modi
NMS219,3.6071377,10.196757,9.292023,2018,3,Narendra Modi
NMS220,3.8493302,9.991391,8.4578495,2018,3,Narendra Modi
NMS221,2.6686835,7.5399437,8.828563,2018,1,Narendra Modi
NMS222,2.2594252,7.33948,8.702029,2018,1,Narendra Modi
NMS223,2.570939,9.926932,8.882328,2018,0,Narendra Modi
NMS224,3.2551198,9.523662,8.460975,2018,3,Narendra Modi
NMS225,2.3213837,8.656932,8.310256,2018,2,Narendra Modi
NMS226,2.2450616,9.46099,9.202523,2018,0,Narendra Modi
NMS227,1.9783524,9.157721,8.74021,2018,2,Narendra Modi
NMS228,2.5702167,8.741609,8.828369,2018,4,Narendra Modi
NMS229,2.5365126,9.046047,7.015556,2018,4,Narendra Modi
NMS230,2.1151555,7.6491785,9.483385,2018,1,Narendra Modi
NMS231,2.796318,8.980934,10.029282,2018,4,Narendra Modi
